id;fulladdress
7418;TheBurren.cahercloggaun.1964.268
8889;TheBurren.cahercloggaun.1964.269
4610;TheBurren.cahercloggaun.1964.270
940;TheBurren.cahercloggaun.1964.270a
728;TheBurren.cahercloggaun.1964.271
783;TheBurren.cahercloggaun.1964.271a
12573;TheBurren.cahercloggaun.1964.272
1029;TheBurren.cahercloggaun.1964.273
6028;TheBurren.cahercloggaun.1964.273a
2134;TheBurren.cahercloggaun.1964.274
5701;TheBurren.cahercloggaun.1964.274a
1039;TheBurren.cahercloggaun.1964.275
3148;TheBurren.cahercloggaun.1964.275a
878;TheBurren.cahercloggaun.1964.276
129;TheBurren.cahercloggaun.1964.277
1587;TheBurren.cahercloggaun.1964.278
9196;TheBurren.cahercloggaun.1964.278a
9196;TheBurren.crc.1stbed.-
2728;TheBurren.cahercloggaun.1964.279
7931;TheBurren.cahercloggaun.1964.280
2607;TheBurren.cahercloggaun.1964.281
9439;TheBurren.cahercloggaun.1964.282
9439;TheBurren.crc.1stbed.-
10777;TheBurren.cahercloggaun.1964.282a
10777;TheBurren.crc.crcsouth2.-
9168;TheBurren.cahercloggaun.1964.283
9168;TheBurren.crc.1stbed.-
3208;TheBurren.cahercloggaun.1964.283a
7399;TheBurren.cahercloggaun.1964.284
10061;TheBurren.cahercloggaun.1964.285
10061;TheBurren.crc.1stbed.-
7616;TheBurren.cahercloggaun.1964.285a
7616;TheBurren.polnagollum.pollelva.poulelvalowerstreamway1.0
1114;TheBurren.cahercloggaun.1964.286
12413;TheBurren.cahercloggaun.1964.287
12413;TheBurren.crc.crc4ftbypass.-
1647;TheBurren.cahercloggaun.1964.288
6168;TheBurren.cahercloggaun.1964.289
8958;TheBurren.cahercloggaun.1964.290
8958;TheBurren.crc.1stbed.-
4503;TheBurren.cahercloggaun.1964.290a
6213;TheBurren.cahercloggaun.1964.291
1902;TheBurren.cahercloggaun.1964.291a
10230;TheBurren.cahercloggaun.1964.292
10230;TheBurren.crc.B7p3.-
9285;TheBurren.cahercloggaun.1964.293
9285;TheBurren.crc.1stbed.-
9937;TheBurren.cahercloggaun.1964.294
6490;TheBurren.cahercloggaun.1964.294a
479;TheBurren.cahercloggaun.1964.295
10229;TheBurren.cahercloggaun.1964.295a
10229;TheBurren.crc.B7p3.-
358;TheBurren.cahercloggaun.1964.296
5253;TheBurren.cahercloggaun.1964.296a
11116;TheBurren.cahercloggaun.1964.297
11116;TheBurren.crc.crcsouth3.-
9954;TheBurren.cahercloggaun.1964.298
9954;TheBurren.crc.1stbed.-
3053;TheBurren.cahercloggaun.1964.299
